target_id,run_id,step,layer,match_class,selected_beta,family,kl,nll_damage,delta_b_mean,delta_b_median,delta_b_q10,delta_b_q25,delta_b_q75,delta_b_q90,delta_margin_mean,delta_margin_identity_max_abs,logit_delta_norm_mean,logit_delta_norm_median,cosine_alignment_mean,abs_cosine_alignment_mean,intact_margin_mean,intact_margin_median,intact_margin_std,intact_margin_q10,intact_margin_q25,intact_margin_q75,intact_margin_q90,baseline_nll
r8_s14000_l2,8,14000,2,A,0.571806043153,block,0.5077182418770261,0.5116835700141058,-0.18830513954162598,-0.1171875,-1.828125,-0.921875,0.59375,1.4140625,-0.18830513954162598,0.0,228.96348571777344,217.82675170898438,-0.00048245402285829186,0.003207374829798937,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l2,8,14000,2,A,0.571806043153,noise,0.4946838076467867,0.5237517180266202,-0.2825125455856323,-0.1953125,-1.9375,-0.9921875,0.4921875,1.234375,-0.2825125455856323,0.0,231.47401428222656,224.16510009765625,-0.0007730709039606154,0.0030889371410012245,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l3,8,14000,3,B,0.579343541264,block,0.5229583117696974,0.4941637251112194,-0.14628706872463226,-0.078125,-1.8203125,-0.8984375,0.65625,1.4609375,-0.14628706872463226,0.0,236.8123321533203,229.38258361816406,-0.0003660170768853277,0.0030799610540270805,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l3,8,14000,3,B,0.579343541264,noise,0.4743506400673478,0.5357597757268833,-0.29158806800842285,-0.1796875,-2.0078125,-0.96875,0.5,1.2578125,-0.29158806800842285,0.0,224.27389526367188,215.0608367919922,-0.0007847650558687747,0.0032156920060515404,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l4,8,14000,4,A,0.725651411301,block,1.222296569082472,1.2176927460564508,-0.47837722301483154,-0.296875,-3.0152344703674316,-1.4609375,0.7265625,1.775781273841858,-0.47837722301483154,0.0,327.4224853515625,315.9082336425781,-0.0008858839864842594,0.003207695670425892,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l4,8,14000,4,A,0.725651411301,noise,1.1892908657038654,1.2495548813431352,-0.3784700036048889,-0.234375,-2.9921875,-1.4921875,0.84375,2.0303711891174316,-0.3784700036048889,0.0,371.72613525390625,358.1455993652344,-0.0006423388258554041,0.00300957472063601,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l5,8,14000,5,B,0.325644800604,block,0.2210980537864897,0.2745188872019453,-0.1490851491689682,-0.109375,-1.34375,-0.6484375,0.3876953125,0.9554687738418579,-0.1490851491689682,0.0,157.49508666992188,146.9325714111328,-0.0005526397144421935,0.003207595320418477,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l5,8,14000,5,B,0.325644800604,noise,0.23745504683918423,0.251486451537521,-0.0669194906949997,-0.03125,-1.1484375,-0.5234375,0.4375,0.984375,-0.0669194906949997,0.0,188.10401916503906,171.54144287109375,-0.0001856586750363931,0.0025741695426404476,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l6,8,14000,6,A,0.305544805642,block,0.186862803167767,0.21310692363315198,-0.16493436694145203,-0.09375,-1.328125,-0.6328125,0.375,0.890625,-0.16493436694145203,0.0,151.77667236328125,146.77464294433594,-0.0006319875246845186,0.00317415245808661,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l6,8,14000,6,A,0.305544805642,noise,0.19489291696636765,0.20365989649737326,-0.052099138498306274,-0.0234375,-1.0234375,-0.4765625,0.4140625,0.8984375,-0.052099138498306274,0.0,174.54051208496094,158.89163208007812,-0.0001300417206948623,0.002527430187910795,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l7,8,14000,7,C,0.37945351188,block,0.23135618534353045,0.30318964852227115,-0.108062744140625,-0.046875,-1.4609375,-0.671875,0.5048828125,1.2109375,-0.108062744140625,0.0,174.30691528320312,167.81723022460938,-0.00033991923555731773,0.0032591724302619696,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l7,8,14000,7,C,0.37945351188,noise,0.2573973862109361,0.25978991720411493,-0.0711146667599678,-0.03125,-1.25,-0.5625,0.484375,1.0703125,-0.0711146667599678,0.0,200.50875854492188,183.56919860839844,-0.00017595529789105058,0.002583536319434643,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l8,8,14000,8,C,0.502329215011,block,0.3236706985367669,0.446429385079278,-0.06405385583639145,-0.0390625,-1.549218773841858,-0.703125,0.5703125,1.3984375,-0.06405385583639145,0.0,205.23081970214844,200.36659240722656,-0.00022846258070785552,0.0033174746204167604,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l8,8,14000,8,C,0.502329215011,noise,0.36819448404841953,0.3642150472711636,-0.05357299745082855,-0.015625,-1.46875,-0.671875,0.625,1.3046875,-0.05357299745082855,0.0,245.02557373046875,231.18487548828125,-9.680171933723614e-05,0.0025420100428164005,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l9,8,14000,9,A,0.357207586265,block,0.2055832776758406,0.18868380122714612,-0.0008443196420557797,-0.0078125,-1.1484375,-0.5166015625,0.5390625,1.140625,-0.0008443196420557797,0.0,177.70089721679688,170.96543884277344,1.1242915206821635e-05,0.0028923070058226585,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l9,8,14000,9,A,0.357207586265,noise,0.1974307828479343,0.1956568823920355,-0.03140830993652344,-0.013671875,-1.046875,-0.4921875,0.4609375,0.9765625,-0.03140830993652344,0.0,183.63241577148438,173.19345092773438,-8.310326666105539e-05,0.0024587626103311777,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l10,8,14000,10,B,0.454731743766,block,0.2883223162757026,0.3154510392083063,-0.053190868347883224,-0.0546875,-1.5,-0.705078125,0.6171875,1.3406250476837158,-0.053190868347883224,0.0,203.42239379882812,198.43783569335938,-0.00011283516505500302,0.0031791250221431255,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s14000_l10,8,14000,10,B,0.454731743766,noise,0.3023692744749564,0.29851383633083817,-0.06956174224615097,-0.05078125,-1.396093726158142,-0.6875,0.578125,1.203125,-0.06956174224615097,0.0,228.93624877929688,223.01959228515625,-0.00018702454690355808,0.0025138005148619413,1.420703411102295,0.84375,1.6398165568046907,0.125,0.328125,1.7890625,3.6796875,3.8602281676398382
r8_s72000_l1,8,72000,1,A,0.634845079338,block,0.7410522964265611,0.7441590627034502,-0.1956312358379364,-0.125,-2.109375,-0.984375,0.70703125,1.640625,-0.1956312358379364,0.0,405.62481689453125,354.04730224609375,-0.0003116382285952568,0.0022093909792602062,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l1,8,72000,1,A,0.634845079338,noise,0.7414200990288345,0.7436745431688099,-0.31204450130462646,-0.234375,-2.21875,-1.125,0.59375,1.453125,-0.31204450130462646,0.0,456.78948974609375,406.4102783203125,-0.0004913559532724321,0.001977303996682167,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l2,8,72000,2,A,0.625388202502,block,0.6622003846698337,0.6189210679796009,-0.2061648964881897,-0.15625,-1.96875,-0.98828125,0.640625,1.53125,-0.2061648964881897,0.0,435.598876953125,379.27056884765625,-0.0002944379230029881,0.0019888384267687798,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l2,8,72000,2,A,0.625388202502,noise,0.6389913294050429,0.6442898997554076,-0.29544350504875183,-0.1875,-2.109375,-1.046875,0.578125,1.390625,-0.29544350504875183,0.0,405.411865234375,363.2543640136719,-0.0004942098166793585,0.0020916264038532972,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l3,8,72000,3,B,0.654028652506,block,0.6975903709729513,0.6404398547278509,-0.2372843474149704,-0.15625,-2.125,-1.046875,0.640625,1.53125,-0.2372843474149704,0.0,472.7452392578125,412.405029296875,-0.0003168661205563694,0.001894027809612453,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l3,8,72000,3,B,0.654028652506,noise,0.6396534310446845,0.6829981450681331,-0.35377389192581177,-0.21875,-2.21875,-1.09375,0.546875,1.390625,-0.35377389192581177,0.0,357.9783630371094,324.21099853515625,-0.0006179881165735424,0.0023890663869678974,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l4,8,72000,4,A,0.64219929309,block,1.43933990266588,1.428515275319417,-0.5610792636871338,-0.390625,-3.192187547683716,-1.59375,0.65625,1.78125,-0.5610792636871338,0.0,548.5420532226562,472.2974548339844,-0.0006870672223158181,0.0021984088234603405,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l4,8,72000,4,A,0.64219929309,noise,1.4134721093707614,1.4516143798828125,-0.36500924825668335,-0.21875,-3.203125,-1.484375,0.953125,2.296875,-0.36500924825668335,0.0,511.364501953125,449.78436279296875,-0.00046725868014618754,0.0025051638949662447,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l5,8,72000,5,A,0.300293254974,block,0.297220915555954,0.3193169699774847,-0.1284077912569046,-0.0625,-1.40625,-0.703125,0.53125,1.15625,-0.1284077912569046,0.0,233.6533203125,203.86073303222656,-0.0003247717977501452,0.002661840757355094,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l5,8,72000,5,A,0.300293254974,noise,0.3073417025583762,0.30684732507776324,-0.1029355600476265,-0.0625,-1.2921874523162842,-0.578125,0.453125,1.046875,-0.1029355600476265,0.0,246.75946044921875,208.14144897460938,-0.00023788356338627636,0.0022426890209317207,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l6,8,72000,6,B,0.318473871211,block,0.32367729478412205,0.35616988605923083,-0.1887393593788147,-0.109375,-1.640625,-0.75,0.515625,1.1765625476837158,-0.1887393593788147,0.0,238.668701171875,216.0390625,-0.000415356014855206,0.0027444392908364534,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l6,8,72000,6,B,0.318473871211,noise,0.33999580586398087,0.3361460721051248,-0.0963854268193245,-0.03125,-1.375,-0.59375,0.515625,1.125,-0.0963854268193245,0.0,263.2527770996094,223.55262756347656,-0.00016163343389052898,0.002270334167405963,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l7,8,72000,7,A,0.358167275628,block,0.34216975834634566,0.336079332563612,-0.1260935515165329,-0.078125,-1.6296875476837158,-0.765625,0.578125,1.3171875476837158,-0.1260935515165329,0.0,260.6312561035156,237.7765350341797,-0.0002908082096837461,0.0025827945210039616,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l7,8,72000,7,A,0.358167275628,noise,0.3485967991528688,0.3310862205646652,-0.07510301470756531,-0.015625,-1.359375,-0.609375,0.53125,1.1875,-0.07510301470756531,0.0,275.369384765625,233.10617065429688,-0.00010974604083457962,0.002195243025198579,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l8,8,72000,8,C,0.531746070019,block,0.5807838241259257,0.7138565911187067,-0.2299702912569046,-0.1875,-2.25,-1.09375,0.671875,1.71875,-0.2299702912569046,0.0,352.1495361328125,327.8265686035156,-0.00045080462587065995,0.0026182131841778755,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l8,8,72000,8,C,0.531746070019,noise,0.6375993997962387,0.6275168348241733,-0.10695105791091919,-0.046875,-1.9375,-0.890625,0.796875,1.703125,-0.10695105791091919,0.0,407.7658386230469,364.65850830078125,-0.00013905523519497365,0.0021110379602760077,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l9,8,72000,9,A,0.35661446562,block,0.30478105942408246,0.2994553777906628,-0.1026560440659523,-0.078125,-1.40625,-0.671875,0.5,1.171875,-0.1026560440659523,0.0,261.95159912109375,242.00396728515625,-0.00026633311063051224,0.0022164483088999987,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l9,8,72000,9,A,0.35661446562,noise,0.3100493119822608,0.2949170448161942,-0.08836210519075394,-0.03125,-1.3125,-0.609375,0.5,1.109375,-0.08836210519075394,0.0,282.17144775390625,253.88473510742188,-0.00017613697855267674,0.0019920053891837597,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l10,8,72000,10,B,0.494565164974,block,0.4546317756175995,0.4891280598110619,-0.1487223356962204,-0.109375,-1.578125,-0.734375,0.484375,1.171875,-0.1487223356962204,0.0,318.5437316894531,283.12591552734375,-0.0002994135138578713,0.0020336383022367954,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s72000_l10,8,72000,10,B,0.494565164974,noise,0.4801525517746254,0.45938414997524646,-0.07790450006723404,-0.03125,-1.734375,-0.8125,0.71875,1.515625,-0.07790450006723404,0.0,425.58807373046875,400.827880859375,-0.00011866557906614617,0.0017584175802767277,1.4031168222427368,0.84375,1.6248394278518863,0.125,0.34375,1.78125,3.515625,3.7941317558288574
r8_s143000_l1,8,143000,1,A,0.62324227185,block,0.6980229881074693,0.6730988290574818,-0.1307779997587204,-0.0625,-2.125,-1.0,0.75,1.75,-0.1307779997587204,0.0,757.763671875,510.9018859863281,-7.019509939709678e-05,0.0016127340495586395,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l1,8,143000,1,A,0.62324227185,noise,0.694583899445004,0.6758358743455677,-0.28250911831855774,-0.25,-2.1875,-1.125,0.625,1.5,-0.28250911831855774,0.0,878.4872436523438,683.5831909179688,-0.0002680261095520109,0.0013029805850237608,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l2,8,143000,2,A,0.688243954328,block,0.7849934034877353,0.7439439031812878,-0.1920844167470932,-0.125,-2.125,-1.125,0.75,1.8125,-0.1920844167470932,0.0,911.5735473632812,676.8701171875,-0.0001614414795767516,0.0013839805033057928,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l2,8,143000,2,A,0.688243954328,noise,0.771021341836011,0.7526284677010997,-0.325439453125,-0.25,-2.4375,-1.125,0.625,1.625,-0.325439453125,0.0,848.45458984375,649.078369140625,-0.00033992688986472785,0.001431928714737296,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l3,8,143000,3,B,0.74109297624,block,0.9562838276227316,0.9007845454745818,-0.2563205361366272,-0.125,-2.5,-1.25,0.75,1.8125,-0.2563205361366272,0.0,972.5364379882812,702.2439575195312,-0.00020496037905104458,0.0014333243016153574,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l3,8,143000,3,B,0.74109297624,noise,0.9068009500150327,0.9368190588774503,-0.38399478793144226,-0.25,-2.6875,-1.3125,0.75,1.75,-0.38399478793144226,0.0,708.8455810546875,503.6519775390625,-0.00044178011012263596,0.0018979937303811312,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l4,8,143000,4,A,0.649003653765,block,1.8047940333684285,1.7643140686882868,-0.5765516757965088,-0.375,-3.6875,-1.875,0.9375,2.375,-0.5765516757965088,0.0,849.7589721679688,561.6387939453125,-0.0005395171465352178,0.002206656616181135,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l4,8,143000,4,A,0.649003653765,noise,1.7582800167578239,1.8166594152097346,-0.35400503873825073,-0.1875,-3.75,-1.75,1.25,2.875,-0.35400503873825073,0.0,1032.0198974609375,723.5439453125,-0.0002893664059229195,0.0019670347683131695,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l5,8,143000,5,A,0.322765732516,block,0.44762351446681553,0.4831451045142279,-0.1191948801279068,0.0,-1.75,-0.75,0.625,1.5,-0.1191948801279068,0.0,514.4188232421875,312.9498291015625,-0.00014453678159043193,0.002100289799273014,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l5,8,143000,5,A,0.322765732516,noise,0.45430729124281144,0.4752068961108167,-0.11063865572214127,0.0,-1.625,-0.75,0.625,1.3125,-0.11063865572214127,0.0,530.4475708007812,330.3464050292969,-0.00015576891019009054,0.0017942492850124836,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l6,8,143000,6,A,0.326237921249,block,0.4478689365916782,0.48736725913153744,-0.2209133505821228,-0.125,-2.0,-0.875,0.625,1.375,-0.2209133505821228,0.0,488.3860778808594,329.92669677734375,-0.00035498535726219416,0.0021360304672271013,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l6,8,143000,6,A,0.326237921249,noise,0.46548775611100374,0.47093355214154276,-0.10704436153173447,0.0,-1.625,-0.75,0.625,1.375,-0.10704436153173447,0.0,528.9998168945312,333.652587890625,-0.00010975565965054557,0.001852657413110137,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l7,8,143000,7,A,0.353508845605,block,0.4576181305779351,0.471598068873087,-0.0576646588742733,0.0,-1.75,-0.875,0.75,1.6875,-0.0576646588742733,0.0,583.2969360351562,390.65380859375,-7.569023000542074e-05,0.0018965309718623757,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l7,8,143000,7,A,0.353508845605,noise,0.46657791844120733,0.4647345807817249,-0.1258375346660614,-0.0625,-1.625,-0.75,0.625,1.375,-0.1258375346660614,0.0,538.520263671875,346.7546691894531,-0.00012871986837126315,0.0018179347971454263,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l8,8,143000,8,B,0.598483846864,block,0.7230100499259101,0.8426271544562445,-0.2181260883808136,-0.1875,-2.5,-1.125,0.75,1.9375,-0.2181260883808136,0.0,523.24072265625,386.23724365234375,-0.00033964432077482343,0.0022931259591132402,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l8,8,143000,8,B,0.598483846864,noise,0.7768423513129905,0.7763103025930898,-0.10915911942720413,-0.0625,-2.25,-1.0,0.875,1.9375,-0.10915911942720413,0.0,778.6918334960938,565.0111083984375,-9.670722647570074e-05,0.0016433772398158908,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l9,8,143000,9,A,0.42124957938,block,0.4151734941535526,0.4186571968926325,-0.1331651508808136,-0.0625,-1.625,-0.75,0.5625,1.3125,-0.1331651508808136,0.0,479.29925537109375,317.6440734863281,-0.00020474607299547642,0.0018397888634353876,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l9,8,143000,9,A,0.42124957938,noise,0.42118297462110166,0.41437167591518786,-0.0686272531747818,0.0,-1.5,-0.75,0.625,1.375,-0.0686272531747818,0.0,614.900634765625,450.0977783203125,-8.326624083565548e-05,0.00141719204839319,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l10,8,143000,10,A,0.674721768113,block,0.9103376732932197,0.931228955586751,-0.3653700053691864,-0.375,-2.125,-1.25,0.5,1.375,-0.3653700053691864,0.0,1238.562255859375,995.6908569335938,-0.00025168355205096304,0.0008046464645303786,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
r8_s143000_l10,8,143000,10,A,0.674721768113,noise,0.9206218498724478,0.9190808402167425,-0.05516334995627403,0.0,-2.375,-1.125,1.0625,2.25,-0.05516334995627403,0.0,1609.7025146484375,1430.2816162109375,-4.6710883907508105e-05,0.0008072804776020348,1.3917236328125,0.875,1.5910480878185147,0.125,0.375,1.875,3.375,3.735322740342882
