run_id,step,beta,high_layer,low_layer,kl_gap,nll_gap,magnitude_ratio,directional_ds_contrast
8,14000,0.35,5,2,0.13484704522071064,0.14044372240702307,1.0000003595199463,0.05671296296296299
8,14000,0.35,6,1,0.10964813442141924,0.12264087465074328,1.0000002207579537,0.047236689814814825
8,14000,0.35,7,10,0.037854439130535794,0.04455752725954415,1.000000271216982,0.0028211805555555525
8,14000,0.5,4,3,0.2526513614036418,0.23467545156125663,1.000000048566754,0.0871672453703704
8,14000,0.5,5,2,0.19265134577397952,0.20556478147153506,1.0000001964745908,0.05837673611111116
8,14000,0.5,6,1,0.13128969845948396,0.15804486804538315,1.0000003465900198,0.03298611111111116
8,14000,0.5,7,9,0.06067747319186173,0.06601904939722131,1.000000132454772,0.01765046296296302
8,14000,0.75,4,8,0.5237607448189348,0.5821433420534489,1.000000088303189,0.11899594907407407
8,14000,0.75,5,9,0.4104875061247083,0.4641383842185691,1.0000001236244536,0.08666087962962965
8,14000,0.75,1,10,0.3126936488681369,0.35465166303846574,1.0000003296652364,0.055410879629629595
8,14000,0.75,2,7,0.1708050701353283,0.19517230987548828,1.0000002001538777,0.044704861111111105
8,14000,0.75,6,3,0.04881756614755706,0.027945695100007217,1.0000000176606367,-0.006365740740740811
8,72000,0.35,4,3,0.30384229758271464,0.2849601109822592,1.0000001229936926,0.12217881944444445
8,72000,0.35,5,2,0.25944813092549646,0.26968725522359227,1.0000003027537947,0.10286458333333331
8,72000,0.35,6,1,0.2433477888504664,0.25220185739022716,1.0000003626737306,0.08000578703703703
8,72000,0.35,7,10,0.07409274522904996,0.07445718623973704,1.0000000283831638,0.01714409722222221
8,72000,0.5,4,3,0.5593615417127257,0.5486834667347095,1.0000002295882426,0.15162037037037046
8,72000,0.5,5,2,0.4485508744363431,0.4733996391296386,1.000000132454762,0.12225115740740738
8,72000,0.5,6,1,0.38632990143917234,0.40704946164731604,1.0000000883031863,0.08355034722222221
8,72000,0.5,7,10,0.1291610256389335,0.13792396474767604,1.000000103756221,0.024305555555555525
8,72000,0.75,4,3,0.9514674632637591,0.9467723811114273,1.0000001560022909,0.1459056712962964
8,72000,0.75,5,10,0.7014325062433879,0.7774693524395979,1.0000002295883277,0.11299189814814814
8,72000,0.75,6,2,0.5542996878977178,0.5758626725938587,1.000000005886879,0.0830439814814814
8,72000,0.75,7,1,0.09881140567638247,0.08897334557992442,1.000000267853015,0.00455729166666663
8,143000,0.35,4,3,0.41221571299764836,0.41525208508526845,1.0000001513768328,0.1503182870370371
8,143000,0.35,6,2,0.3777706722418467,0.40000289457815674,1.000000107225255,0.1277488425925926
8,143000,0.35,5,1,0.35836324813189324,0.40625761173389596,1.0000001324547485,0.12217881944444442
8,143000,0.35,7,10,0.16667568021350443,0.17135441744769053,1.000000302753765,0.05801504629629628
